cardId,ord,deckName,factor,interval,note,type,queue,due,reps,lapses,left,mod,dictionary_form,definitions
1694369089959,0,日本語::FMA,1300,3,1694369089951,2,2,351,190,13,1001,1698327087,領域,"['area', 'domain', 'territory', 'field', 'range', 'region', 'regime', 'かかわってくる問題は経済学の領域をはるかに越えている。']"
1694369161634,0,日本語::FMA,2100,24,1694369161633,2,2,370,18,2,1001,1698156431,笑う,"['to laugh', 'クラスのもの皆が彼の冗談に笑った。']"
1694369168723,0,日本語::FMA,2500,43,1694369168723,2,2,391,7,0,1001,1698343217,笑わせる,[]
1694369252177,0,日本語::FMA,2500,45,1694369252175,2,2,391,7,0,1001,1698172595,僕たち,"['we', '彼は僕たちのテニスチームに所属している。']"
1694369261395,0,日本語::FMA,1300,3,1694369261394,2,2,351,78,7,1001,1698296554,渡す,"['to ferry across (e.g. a river)', 'to carry across', 'to traverse', '走者がリレーでバトンを渡さなければなりません。', 'わたしを向こう側へわたしてください。']"
1694369291721,0,日本語::FMA,2500,39,1694369291720,2,2,384,16,0,1001,1698037280,踏み込む,"[""to step into (e.g. someone else\\'s territory)"", 'to break into', 'to raid', '君子が恐れて踏み込まぬ所へも愚者は突入する。']"
1694369298893,0,日本語::FMA,1300,5,1694369298892,2,2,352,52,6,1001,1698250416,愚か者,"['fool', '彼はいわば賢い愚か者だ。']"
1694369329844,0,日本語::FMA,1300,3,1694369329843,2,2,351,32,7,1001,1698327870,送り届ける,[]
1694369379023,0,日本語::FMA,1300,3,1694369379022,2,2,350,74,10,1001,1698249715,嫌う,"['to hate', 'to dislike', 'to loathe', '彼女は人前で話をするのを嫌う。']"
1694369434796,0,日本語::FMA,1500,5,1694369434794,2,2,352,26,5,1001,1698249719,教団,"['religious organization', 'religious organisation', '宗教がらみの裁判で、野心的な弁護士は教団の指導者の代理をする。']"
1694369481519,0,日本語::FMA,2500,30,1694369481517,2,2,372,7,0,1001,1697830164,気,"['spirit', 'mind', 'heart', 'see: <a lang=""ja"" href=""#""><span>気が大きい</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> generous; big-hearted</span>', '彼は年はとっているが気は若い。']"
1694369539068,0,日本語::FMA,2500,40,1694369539067,2,2,387,7,0,1001,1698210262,ケガ,"['injury', 'wound', 'ラグビーをしているとき、彼はけがをした。']"
1694369552464,0,日本語::FMA,2500,20,1694369552463,2,2,351,6,0,1001,1696858927,おとなしい,"['gentle', 'quiet', 'mild', 'meek', 'obedient', 'docile', 'well-behaved', 'tame', '牛は大きくて、おとなしく見えました。']"
1694369562140,0,日本語::FMA,1900,15,1694369562139,2,2,356,23,3,1001,1697743207,捕まる,"['to be caught', 'to be arrested', 'usu. 捕まる', 'つり革につかまりなさい。電車がすぐ動き出すだろうから。']"
1694369584869,0,日本語::FMA,1300,1,1694369584868,2,2,350,105,12,1001,1698431209,油断,"['negligence', 'carelessness', 'inattention', 'unpreparedness', '私は油断していたことに気づいた。']"
1694369693039,0,日本語::FMA,2500,24,1694369693038,2,2,356,6,0,1001,1696963326,さっき,"['a short while ago', 'a moment ago', 'just now', 'some time ago', 'いいからさっき盗ったモノを、カバンの中から出しなさい。']"
1694369717710,0,日本語::FMA,2500,32,1694369717709,2,2,374,7,0,1001,1697778221,もう一度,"['once more', 'again', 'この番号にもう一度かけてみていただけますか。']"
1694369735234,0,日本語::FMA,2500,28,1694369735233,2,2,370,7,0,1001,1697829866,ただ,[]
1694369749709,0,日本語::FMA,1300,3,1694369749708,2,2,352,163,14,1001,1698383769,失敗,"['failure', 'mistake', 'blunder', '１度や２度の失敗はだれにでもある。']"
1694369766158,0,日本語::FMA,1300,1,1694369766158,2,2,350,102,9,1001,1698431181,形,"['form', 'shape', 'figure', '物質は温度によって形を変える。']"
1694369785832,0,日本語::FMA,2500,20,1694369785832,2,2,352,7,0,1001,1696965657,間違い,"['mistake', 'error', 'blunder', 'see: <a lang=""ja"" href=""#""><span>ミス</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> mistake; error; blunder</span>', 'この本は間違いだらけだ。']"
1694369791928,0,日本語::FMA,2500,37,1694369791927,2,2,384,7,0,1001,1698210738,思い知る,[]
1694369819702,0,日本語::FMA,2500,21,1694369819701,2,2,353,7,0,1001,1696953496,ウソ,"['lie', 'fib', 'falsehood', 'untruth', '彼が言ったことが嘘であることが解った。']"
1694369846207,0,Daily Cards,1300,1,1694369846206,3,1,1697649062,106,9,1001,1697648392,代償,"['compensation', 'reparation', 'indemnification', '彼女は親切の代償として何も受け取らなかった。']"
1694369925682,0,日本語::FMA,2500,34,1694369925680,2,2,376,7,0,1001,1697828766,引き換え,"['exchange', 'conversion', '彼はお金と引換に切符を受け取った。']"
1694369981129,0,Daily Cards,1300,1,1694369981128,3,1,1697649104,101,7,1001,1697648389,結果,"['result', 'consequence', 'outcome', 'effect', '結果は気にするな。']"
1694369992627,0,日本語::FMA,1700,5,1694369992626,2,2,354,33,4,1001,1698420070,命,"['life', 'life force', 'sometimes written as 生命', 'see: <a lang=""ja"" href=""#""><span>生命</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 3. life force; lifeblood; soul; essence</span>', 'その犬は少女の命を救った。']"
1694370014776,0,日本語::FMA,2500,29,1694370014775,2,2,369,7,0,1001,1697647899,ことになる,[]
1694370022200,0,日本語::FMA,2500,44,1694370022200,2,2,393,8,0,1001,1698383815,かもしれない,[]
1694370036121,0,日本語::FMA,2500,21,1694370036121,2,2,352,7,0,1001,1696868769,選ぶ,"['to choose', 'to select', 'どうやって新鮮な魚をえらぶのですか。']"
1694370116176,0,日本語::FMA,1500,1,1694370116174,2,2,350,27,5,1001,1698424960,小僧,"['youngster', 'boy', 'kid', 'brat', 'また僕をかつごうとしているのかい、このいたずら小僧め。']"
1694370132455,0,日本語::FMA,2500,21,1694370132453,2,2,352,6,0,1001,1696859749,おっさん,"['middle-aged man', 'おい、おっさん！何やってんだよ！']"
1694370154619,0,日本語::FMA,2100,18,1694370154618,2,2,360,13,2,1001,1697828800,腹,"['abdomen', 'belly', 'stomach', 'カンガルーの雌は子供を腹の袋に入れて動く。']"
1694370159470,0,日本語::FMA,2300,21,1694370159469,2,2,362,16,1,1001,1697731130,割る,"['to divide', 'マイケルは皿を割ってしまった。']"
1694370187550,0,日本語::FMA,1300,3,1694370187550,2,2,351,68,9,1001,1698327878,出動,"['mobilization', 'going into action', 'being dispatched', 'being sent out', 'being called in', 'turning out', 'その反乱を鎮圧するために軍隊の出動が要請された。']"
1694370192746,0,日本語::FMA,1300,1,1694370192746,2,2,350,143,10,1001,1698431965,要請,"['appeal', 'call for something', 'request', 'claim', 'demand', '彼は私の要請については何も言わなかった。']"
1694370276798,0,日本語::FMA,1900,5,1694370276797,2,2,350,28,3,1001,1698081641,喜んで,[]
1694370285816,0,日本語::FMA,1500,7,1694370285815,2,2,353,22,5,1001,1698171111,捨てる,"['to throw away', 'to cast away', 'to dump', 'to discard', '私はあなたの皮肉な言葉は聞き捨てにはできません。']"
1694370293246,0,日本語::FMA,2500,20,1694370293245,2,2,353,6,0,1001,1697000977,生み出す,"['to create', 'to bring forth', 'to produce', 'このことがよい人間関係を生みだす。']"
1694370311049,0,日本語::FMA,1300,5,1694370311048,2,2,351,51,6,1001,1698173785,恐れる,"['to fear', 'to be afraid of', '大人はしばしば変化を恐れる。']"
1694370316566,0,Daily Cards,1500,1,1694370316566,3,1,1697649120,32,5,1001,1697648499,最強,"['strongest', 'この週末には２つの最強のチームが激突する。']"
1694370321815,0,日本語::FMA,2300,13,1694370321814,2,2,353,9,1,1001,1697656427,軍団,"['army corps', 'corps', 'その軍団は戦闘中多くの輝かしい作戦に従事した。']"
1694370494637,0,日本語::FMA,2500,43,1694370494636,2,2,391,6,0,1001,1698296706,おかしい,"['funny', 'amusing', 'comical', 'laughable', 'ridiculous', '君のジョークは何度聞いてもおかしい。']"
1694370541092,0,日本語::FMA,1300,1,1694370541091,2,2,350,69,7,1001,1698423189,流,"['class', 'rate', 'rank', 'oft. after a number', 'see: <a lang=""ja"" href=""#""><span>一流</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. first-class; first-rate; top-flight; top-ranking; leading; eminent; top</span>']"
1694370579189,0,日本語::FMA,2500,19,1694370579188,2,2,350,6,0,1001,1696828448,力,"['force', 'strength', 'might', 'vigour', 'vigor', 'energy', 'あなたは私の２倍の力がある。']"
1694370608038,0,日本語::FMA,1300,1,1694370608038,2,2,350,75,15,1001,1698417880,最初,"['beginning', 'outset', 'first', 'onset', 'その考えは最初のうちはばかげているように思えた。']"
1694370617812,0,日本語::FMA,2500,18,1694370617812,2,2,351,5,0,1001,1697000961,もう,"['already', 'yet', 'by now', 'now', '(not) any more', '(not) any longer', '彼はもう帰宅しました。', '君はもう子供ではない。']"
1694370641134,0,日本語::FMA,2500,32,1694370641134,2,2,374,7,0,1001,1697830198,ガキ,"['brat', 'kid', 'urchin', 'little devil', '彼はしょっちゅうガキ仲間と街でたむろしている。']"
1694370683420,0,日本語::FMA,2300,34,1694370683417,2,2,381,17,1,1001,1698210274,無敵,[]
1694370724361,0,日本語::FMA,1900,9,1694370724360,2,2,354,43,3,1001,1698080251,代理,"['representation', 'agency', 'proxy', '明日私は忙しいです。だから、私の代理をする人を手配しました。']"
1694370827160,0,日本語::FMA,1300,3,1694370827158,2,2,351,56,9,1001,1698296242,壊れる,"['to be broken', 'to break', 'あの壊れた花瓶は祖父のものです。']"
1694370845232,0,日本語::FMA,1300,3,1694370845231,2,2,351,67,9,1001,1698297980,完全,"['perfect', 'complete', 'そして書かれていることはすべて完全にはっきりと書かれている。']"
1694370877560,0,日本語::FMA,2500,20,1694370877559,2,2,353,6,0,1001,1697000958,知,"['wisdom', '富は一生の宝、知は万代の宝。']"
1694370900737,0,日本語::FMA,2500,39,1694370900736,2,2,386,7,0,1001,1698210254,お願い,"['request', 'favour (to ask)', 'wish', 'see: <a lang=""ja"" href=""#""><span>願い</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 2. request; entreaty; plea; appeal</span>', '「スミスさんをお願いしたいのですが」「スミスですが」']"
1694370918710,0,日本語::FMA,1300,3,1694370918710,2,2,350,47,6,1001,1698250579,偽物,[]
1694370948755,0,日本語::FMA,2500,33,1694370948754,2,2,378,7,0,1001,1698081552,やっと,"['at last', 'finally', 'やっと期末試験が終わった。', '論争にやっとけりが付いた。']"
1694371055956,0,日本語::FMA,2500,18,1694371055952,2,2,350,5,0,1001,1696963301,それに,"['besides', 'in addition', 'also', 'moreover', 'それに、みんなに仲間もできるしね。']"
1694371063616,0,日本語::FMA,1500,3,1694371063615,2,2,350,32,5,1001,1698210768,勝手に,"['arbitrarily', 'of its own accord', 'without asking', 'voluntarily', 'willfully', 'as one pleases', 'by itself', 'automatically', '書類は勝手にいじられた形跡があった。']"
1694371077092,0,日本語::FMA,1900,3,1694371077092,2,2,351,34,3,1001,1698296275,独り占め,"['hogging', 'having all to oneself', 'monopolising', 'monopolizing', '彼はこの広い部屋を独り占めしている。']"
1694371102718,0,日本語::FMA,1500,3,1694371102718,2,2,351,40,5,1001,1698326714,黙る,"['to be silent', 'to say nothing', 'もうこれ以上、黙ってられないわ。']"
1694371122147,0,日本語::FMA,1500,5,1694371122147,2,2,354,20,5,1001,1698422572,二度と,"['never again', 'with a verb in the negative', '２度と学校に遅れてはいけません。']"
1694371169045,0,日本語::FMA,2500,19,1694371169044,2,2,351,6,0,1001,1696914580,これから,"['from now on', 'after this', 'in the future', 'in future', 'これからは決してうそをつきません。']"
1694371213343,0,日本語::FMA,2500,21,1694371213342,2,2,354,8,0,1001,1697000437,立つ,"['to stand', 'to rise', 'to stand up', '君が僕の立場に立たされたらどうするかね。', 'しかし、あなたがたのなかに、あなたがたが知らない方が立っておられます。']"
1694371245193,0,日本語::FMA,1300,3,1694371245192,2,2,350,57,7,1001,1698249698,立派,"['splendid', 'fine', 'handsome', 'elegant', 'imposing', 'prominent', 'impressive', '私たちの学校には立派な図書館があります。']"
1694371261214,0,日本語::FMA,2500,37,1694371261213,2,2,382,8,0,1001,1698038362,付いてる,"['to be lucky', 'to be in luck', 'see: <span lang=""ja""><a href=""#""><span>付く</span></a>（<a href=""#""><span>つく</span></a>）</span><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 13. to be lucky</span>', '僕、ついてるね。']"
1694371277439,0,日本語::FMA,2500,41,1694371277438,2,2,389,7,0,1001,1698297955,じゃないか,"[""isn\\'t it?"", 'あした雨が降るんじゃないかと心配だ。']"
1694371287413,0,日本語::FMA,2500,29,1694371287413,2,2,369,6,0,1001,1697645803,何にも,"['(not) anything', '(nothing) at all', '(not) any', 'with neg. verb', 'see: <a lang=""ja"" href=""#""><span>何も</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. (not) anything; (nothing) at all; (not) any; nothing</span>', 'このロボット何でも私の言うことを聞くんだ。疲れて、何にもしたくない時は、助かるね。なんて、ありえない話だよね。']"
1694371297611,0,日本語::FMA,2500,33,1694371297610,2,2,373,6,0,1001,1697656336,がる,"['to show signs of being', 'to feel', 'to think', 'following adj. stem', '私が早く去るので彼らは残念がった。']"
1694371325391,0,日本語::FMA,2500,30,1694371325390,2,2,371,6,0,1001,1697730948,出す,"['to take out', 'to get out', 'お金がいくらか必要なら銀行から出してもよい。']"
1694371355238,0,日本語::FMA,1300,3,1694371355237,2,2,350,130,9,1001,1698249341,野望,"['ambition', 'aspiration', 'see: <a lang=""ja"" href=""#""><span>野心</span></a><span data-sc-content=""refGlosses"" style=""font-size: 65%; vertical-align: middle;""> 1. ambition; aspiration</span>', '彼女は野望に燃えていた。']"
1694371369840,0,日本語::FMA,1500,5,1694371369840,2,2,351,44,5,1001,1698156421,台なし,"['spoiled', 'spoilt', 'ruined', 'wasted (chance, etc.)', 'messed up', 'destroyed', '(coming to) nothing', 'oft. as 〜になる or 〜にする', '風やら雨やらで旅行は台無しだった。']"
1694371382990,0,日本語::FMA,1300,1,1694371382989,2,2,350,202,13,1001,1698419866,混乱,"['disorder', 'chaos', 'confusion', 'mayhem', '国会は混乱のうちに散会した。']"
